REFERÃŠNCIA;NOMEPRODUTO;CATEGORIA;ESTOQUE;PRECOATACADO;PRECODROPSHIPPING;STATUSPROMOCAO;MARCA;DESCRICAO;DIMENSAOCAIXACM;PESOGRAMAS;DATACADASTRO;REPOSICAOESTOQUE;URLPRODUTO;FOTOS;COR;GRUPO;
65044A;Bota Bico Fino Feminina;Botas;34,6|35,10|36,10|37,10|38,10|39,10;179.90;197.89;0;Torricella;Material: Napa Croco na cor Preto<br />Enfeites: Zíper na Cor Preto<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto<br />Forro: Cacharrel, material espumado para maior conforto, na cor Preto<br />Salto: 10 cm de Altura e Revestido em Napa Croco na cor Preto<br />Solado de TR na cor Preto.;31.5 x 30 x 9.5;1000;30/03/2022;0;https://www.revendadecalcados.com.br/produto-7558.html;https://www.revendadecalcados.com.br/fma600/3f828cf187c9869c08cac37c5d15bf6a.jpg,https://www.revendadecalcados.com.br/fma600/5dabefbf350a0fc4fa6394307f2cf851.jpg,https://www.revendadecalcados.com.br/fma600/87e15dbcb67a8ebb2876d5fbceb1c691.jpg,https://www.revendadecalcados.com.br/fma600/968c762238ca99fe7c9a99f5b358ec95.jpg,https://www.revendadecalcados.com.br/fma600/4a0fb295cc273c27c6b04994072efc90.jpg,https://www.revendadecalcados.com.br/fma600/22b5d56000f252e67969dd1f4084d306.jpg,https://www.revendadecalcados.com.br/fma600/949443be17df07d3197a23d0a4bd3fd6.jpg,https://www.revendadecalcados.com.br/fma600/b694ec1629351d7ede5c446144a8c2b7.png,https://www.revendadecalcados.com.br/fma600/09c30d680adf6bc7d11ae04075d75b4c.png,https://www.revendadecalcados.com.br/fma600/bdbec6cc391ad7dfefc21a736bc52be1.png,https://www.revendadecalcados.com.br/fma600/57374a43b4cad3612ca04827a41b7da7.png,https://www.revendadecalcados.com.br/fma600/0749b427a6e73e89e5250c410731f846.jpg,https://www.revendadecalcados.com.br/fma600/f0e732584772735d49758b56e269478b.jpg,https://www.revendadecalcados.com.br/fma600/7dd9b92cd39bcf5e5dadb97efc642930.jpg,https://www.revendadecalcados.com.br/fma600/c2975307ca3ffad8b2a576ff6621a987.jpg,https://www.revendadecalcados.com.br/fma600/e5426be51857d1c1d1b04b6cc306dd62.jpg;Preto;65044
31A;Bota Coturno Sola Tratorada Couro;Botas;34,3|35,7|36,10|37,10|38,8|39,4;159.90;175.89;0;Torricella;Material: Couro Preto e Pelo na cor Onça<br />Enfeites: Zíper na Cor Preto Cadarço na Cor Preto<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Preto<br />Forro: Cacharrel, material espumado para maior conforto, na cor Preto<br />Solado Tratorado Preto.;31.5 x 30 x 9.5;1000;23/05/2025;0;https://www.revendadecalcados.com.br/produto-8795.html;https://www.revendadecalcados.com.br/fma600/c57b00f59103e02806b0879cca19b0a9.jpg,https://www.revendadecalcados.com.br/fma600/de170f0e5d537820f0cb2f50972a987b.jpg,https://www.revendadecalcados.com.br/fma600/740f37a0a4ed2b41db5a417245611b8a.jpg,https://www.revendadecalcados.com.br/fma600/8c72569677964fbee060d86c78c9db58.jpg,https://www.revendadecalcados.com.br/fma600/e8f595ac6af6da2f4bb6c1ad0e7f3e9b.jpg,https://www.revendadecalcados.com.br/fma600/a45da831bf06c4ef6e2862713360b80a.jpg,https://www.revendadecalcados.com.br/fma600/41f4bba806a9def7080c3bebdb976879.jpg,https://www.revendadecalcados.com.br/fma600/5108b4b3a129a0d1aaa1cbe57b12b4e9.png,https://www.revendadecalcados.com.br/fma600/157d779fe0e865c1e7d666ba4f0c3b43.png,https://www.revendadecalcados.com.br/fma600/9a46f5440582dfaf43d0fb9c2709ea56.png,https://www.revendadecalcados.com.br/fma600/e9d2c38c51ab97c7519d5710caedaeb6.png,https://www.revendadecalcados.com.br/fma600/bc306d3d8f6c677dc41bcf195e911101.jpg,https://www.revendadecalcados.com.br/fma600/d257fa491e4beea53c618f0ec73349a9.jpg,https://www.revendadecalcados.com.br/fma600/3faa1f80b1c01570814b31356cc83215.jpg,https://www.revendadecalcados.com.br/fma600/7b907c0e41186b9f77a6bbb6991ca2ec.jpg,https://www.revendadecalcados.com.br/fma600/d747e4167a8088784c78718551e327fe.jpg,https://www.revendadecalcados.com.br/fma600/cf417f297bd780c6221a04e89ffe07c7.jpg;Preto;31
22B;Bota Coturno Sola Tratorada Couro;Botas;34,3|35,7|36,9|37,10|38,7|39,3;159.90;175.89;0;Torricella;Material: Couro Marrom Café<br />Enfeites: Zíper na Cor Marrom Café, Cadarço Preto e Apliques na Cor Dourado<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Preto<br />Forro: Cacharrel, material espumado para maior conforto, na cor Preto<br />Solado Tratorado Preto.;31.5 x 30 x 9.5;1000;23/05/2025;0;https://www.revendadecalcados.com.br/produto-8791.html;https://www.revendadecalcados.com.br/fma600/57eeb0338f34b14b702b170ae1acb8d3.jpg,https://www.revendadecalcados.com.br/fma600/81db129c42053c7ad56d2c93a234ac62.jpg,https://www.revendadecalcados.com.br/fma600/37efe70320f33090e0d7a3e76f0a9bb1.jpg,https://www.revendadecalcados.com.br/fma600/aff67ab38660ce69ee7744eaac5361ae.jpg,https://www.revendadecalcados.com.br/fma600/b4b7cb4406f814266ebe50471bc80264.jpg,https://www.revendadecalcados.com.br/fma600/b602560015ff5f8580c185e9a44a78e8.jpg,https://www.revendadecalcados.com.br/fma600/3f45946c35842fc18594aa06f2d77094.jpg,https://www.revendadecalcados.com.br/fma600/765bb3023484e6070cc32b3b97e54065.png,https://www.revendadecalcados.com.br/fma600/ae96de666076cbd39ac623b323ee7210.png,https://www.revendadecalcados.com.br/fma600/a12be6bf93c2d31870c1a5cd56bb8986.png,https://www.revendadecalcados.com.br/fma600/29deb957921729eabee3478eb33d29a7.png,https://www.revendadecalcados.com.br/fma600/60712251d0b689dcc423ea8519f1ced0.jpg,https://www.revendadecalcados.com.br/fma600/5d8f03eded9fd769d47e915faacbfa75.jpg,https://www.revendadecalcados.com.br/fma600/1a460b581196ee59c7f7d673820c14a4.jpg,https://www.revendadecalcados.com.br/fma600/7a0d1215b85815a6a840e08fc5812de9.jpg,https://www.revendadecalcados.com.br/fma600/9b47cdac68fa84f28611616b1c590044.jpg,https://www.revendadecalcados.com.br/fma600/e5009b78538eda7155188d5eb770ebae.jpg;CafÃ©;22
67098B;Bota Bico Fino Feminina;Botas;34,6|35,10|36,10|37,8|38,6|39,1;149.90;164.89;0;Torricella;Material: Napa Caramelo<br />Enfeites: Zíper na Cor Caramelo e Apliques na Cor Dourado<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto<br />Forro: Cacharrel, material espumado para maior conforto, na cor Marrom<br />Salto: 9 cm de Altura e Revestido em Napa na cor Caramelo<br />Solado de TR na cor Bege.;31.5 x 30 x 9.5;1000;14/05/2025;0;https://www.revendadecalcados.com.br/produto-8789.html;https://www.revendadecalcados.com.br/fma600/598360c090ecd8d55b639baed9b3d222.jpg,https://www.revendadecalcados.com.br/fma600/f630575c0798db77ce44d87007805f8f.jpg,https://www.revendadecalcados.com.br/fma600/133bb8178aeb29fe309c000f4e9694c5.jpg,https://www.revendadecalcados.com.br/fma600/5090ea4a97308a8f5e3fdb73e5d0cefa.jpg,https://www.revendadecalcados.com.br/fma600/402fdf953dde0c8d2bfa13104a2068ce.jpg,https://www.revendadecalcados.com.br/fma600/b4fb478c66880b0bdefb5a2bff635718.jpg,https://www.revendadecalcados.com.br/fma600/80167249518133eac90648b051cfdbaa.jpg,https://www.revendadecalcados.com.br/fma600/a2601f5408782d1fd2f97a5fc2f930e4.jpg,https://www.revendadecalcados.com.br/fma600/ab66cc2358d7206a46fc1c452b5d5791.jpg,https://www.revendadecalcados.com.br/fma600/fb8dd7332d9b86f69b9312cec36b61f9.jpg,https://www.revendadecalcados.com.br/fma600/49b07e835bdfd7ab5aef6208b66998c9.jpg,https://www.revendadecalcados.com.br/fma600/6ea598ddd9dc58f64a4676fdfb43bc85.jpg,https://www.revendadecalcados.com.br/fma600/fdd35d4eaa9ae3e22abdabb764df4b66.jpg,https://www.revendadecalcados.com.br/fma600/6f78d58d8884d203402efc09e5dab590.jpg,https://www.revendadecalcados.com.br/fma600/c7202d16cca0f3475d362b0a6a14ef34.png,https://www.revendadecalcados.com.br/fma600/6f860f91fdd037b321b1807d426c8bb1.png,https://www.revendadecalcados.com.br/fma600/5ad2563689a0035cd43602606284d04d.png;Caramelo;67098
67098A;Bota Bico Fino Feminina;Botas;34,4|35,6|36,7|37,10|38,8|39,2;149.90;164.89;0;Torricella;Material: Napa Preto<br />Enfeites: Zíper na Cor Preto e Apliques na Cor Dourado<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto<br />Forro: Cacharrel, material espumado para maior conforto, na cor Preto<br />Salto: 9 cm de Altura e Revestido em Napa na cor Preto<br />Solado de TR na cor Preto.;31.5 x 30 x 9.5;1000;14/05/2025;0;https://www.revendadecalcados.com.br/produto-8788.html;https://www.revendadecalcados.com.br/fma600/b7beb2fd2f763573f2cafb772a5efaf6.jpg,https://www.revendadecalcados.com.br/fma600/71aa8d82c59336e8f123e25b5bb819d4.jpg,https://www.revendadecalcados.com.br/fma600/3c7e6e33f9e918ed30171952107cab40.jpg,https://www.revendadecalcados.com.br/fma600/7e8faae801602f707d896b248dd55913.jpg,https://www.revendadecalcados.com.br/fma600/dc629a53bb99f524516487f21bbf3085.jpg,https://www.revendadecalcados.com.br/fma600/5b7181e577ef3ae1548a9300cbe2fe05.jpg,https://www.revendadecalcados.com.br/fma600/c38187b84b60f25165c0b9c1f778ad44.jpg,https://www.revendadecalcados.com.br/fma600/8b9480d6f29030de1577963c5662454d.jpg,https://www.revendadecalcados.com.br/fma600/3270b40d9e5187dd66f5402dad3485bf.jpg,https://www.revendadecalcados.com.br/fma600/e82f6075fe47212647e853c3181470c8.jpg,https://www.revendadecalcados.com.br/fma600/ce718fb7f77cb8407524c81418a43ae3.jpg,https://www.revendadecalcados.com.br/fma600/79346fa52912c8b891974fb2db6351a0.jpg,https://www.revendadecalcados.com.br/fma600/b9948c3ad2f10bfa7ab7511c230c6c69.jpg,https://www.revendadecalcados.com.br/fma600/b5a82059f587209342e8f9bb959f5f96.png,https://www.revendadecalcados.com.br/fma600/ea5dd459f3daafcc22264d211c65876b.png,https://www.revendadecalcados.com.br/fma600/ac53c4bf07d240e5addbc8556d9753b8.png,https://www.revendadecalcados.com.br/fma600/5b5efb784a89d99c37716c2c63fe5547.png;Preto;67098
67065B;Bota Bico Fino Cano Médio;Botas;34,6|35,10|36,10|37,10|38,10|39,10;149.90;164.89;0;Torricella;Material: Napa Caramelo<br />Enfeites: Zíper na Cor Caramelo (lateral interna) e Pulseira com Corrente na cor Dourado<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto<br />Forro: Cacharrel, material espumado para maior conforto, na cor Café<br />Salto: 9 cm de Altura e Revestido em Napa Caramelo<br />Solado em PVC na cor Bege.;31.5 x 30 x 9.5;1000;27/03/2024;0;https://www.revendadecalcados.com.br/produto-8534.html;https://www.revendadecalcados.com.br/fma600/82a8968968e42aec9da28b003f7cbd29.jpg,https://www.revendadecalcados.com.br/fma600/e190d718b4803a385032d7fabad0fd3a.jpg,https://www.revendadecalcados.com.br/fma600/cba25550f967cd55e015d8f133b4e169.jpg,https://www.revendadecalcados.com.br/fma600/793bc0939e4c5aab51cf5e458b5cf9fc.jpg,https://www.revendadecalcados.com.br/fma600/271f37f18641a97c19fe359943dc20d5.jpg,https://www.revendadecalcados.com.br/fma600/1bcfdb1126adab1f38d7bc151db61d1e.jpg,https://www.revendadecalcados.com.br/fma600/e3779f06ee56f9fecfdf2dd6260d47f7.jpg,https://www.revendadecalcados.com.br/fma600/7fa2a9bf4b1ac2ca8d0b10defce0e5ec.jpg,https://www.revendadecalcados.com.br/fma600/20018251cf5ef57e30e28e4f85cac738.png,https://www.revendadecalcados.com.br/fma600/bfe0fcb7e1bd43b130e579ebeca85b07.png,https://www.revendadecalcados.com.br/fma600/bf81be0e69e7d2b30c244cf1c7c5052e.png,https://www.revendadecalcados.com.br/fma600/451fc4f84e4a12575b8ffe5f302af151.jpg,https://www.revendadecalcados.com.br/fma600/02594f23d7eccaee463141c62698cc45.jpg,https://www.revendadecalcados.com.br/fma600/4abd92338027897105f474b9aaa85d20.jpg,https://www.revendadecalcados.com.br/fma600/2215d2fd3e8cdb56a034363abfe0b7b3.jpg,https://www.revendadecalcados.com.br/fma600/db7379d09cbc3cf8d7505fe432431b9f.jpg,https://www.revendadecalcados.com.br/fma600/0bc34a3e07a409d1c7e35517fc9b3520.jpg;Caramelo;67065
67065A;Bota Bico Fino Cano Médio;Botas;34,9|35,10|36,10|37,10|38,10|39,10;149.90;164.89;0;Torricella;Material: Napa Preto<br />Enfeites: Zíper na Cor Preto (lateral interna) e Pulseira com Corrente na cor Dourado<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto<br />Forro: Cacharrel, material espumado para maior conforto, na cor Preto<br />Salto: 9 cm de Altura e Revestido em Napa Preto<br />Solado em PVC na cor Preto.;31.5 x 30 x 9.5;1000;27/03/2024;0;https://www.revendadecalcados.com.br/produto-8533.html;https://www.revendadecalcados.com.br/fma600/abc641549910985fa5a5a1a39bfe4def.jpg,https://www.revendadecalcados.com.br/fma600/0634881706da23dc1ccd94be5887209d.jpg,https://www.revendadecalcados.com.br/fma600/aed0a31b493f9354243bdb9a76a23305.jpg,https://www.revendadecalcados.com.br/fma600/138bfedca021f47ef9b385f92abb5386.jpg,https://www.revendadecalcados.com.br/fma600/9aed7bc9f002bdd586c0e3ea5f9110f4.jpg,https://www.revendadecalcados.com.br/fma600/94841b7c4b6ce12f1891eeeae26082e5.jpg,https://www.revendadecalcados.com.br/fma600/286dc3a447032741060c8050cd7697e5.jpg,https://www.revendadecalcados.com.br/fma600/4122df15fef5538a4700816b95c9d482.jpg,https://www.revendadecalcados.com.br/fma600/d2a01bb33e85f39912588d5ac462897b.png,https://www.revendadecalcados.com.br/fma600/324587629beaf56437f64a908bca9916.png,https://www.revendadecalcados.com.br/fma600/94041ba5ab5c184681ba42257ef3993c.png,https://www.revendadecalcados.com.br/fma600/b89415ae8475b0290422034ef2e89de1.jpg,https://www.revendadecalcados.com.br/fma600/0db53e07f92f79499ca457b7c34d9d1d.jpg,https://www.revendadecalcados.com.br/fma600/c2ca465953fe97b0c0886bdb99721e3c.jpg,https://www.revendadecalcados.com.br/fma600/08b4d88f48ea5a3204a0b6d695ae2d3f.jpg,https://www.revendadecalcados.com.br/fma600/34ed57f5cc3d81c4fbbf07459954aa0d.jpg;Preto;67065
1.001A;Bota Franzida Feminina;Botas;34,10|35,10|36,10|37,10|38,10|39,10;149.90;164.89;0;Torricella;Material: Napa Preto<br />Enfeites: Zíper na Cor Preto (lateral interna)<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto<br />Forro: Cacharrel, material espumado para maior conforto, na cor Preto<br />Salto: 9 cm de Altura e Revestido em Napa Preto<br />Solado de TR na cor Preto.;31.5 x 30 x 9.5;1000;21/03/2024;0;https://www.revendadecalcados.com.br/produto-8501.html;https://www.revendadecalcados.com.br/fma600/44ae85ac38eff14e3e70e8883b1daf91.jpg,https://www.revendadecalcados.com.br/fma600/58ebb679aa75d78b7c2b74de25a2aec7.jpg,https://www.revendadecalcados.com.br/fma600/2dbd256f0591f9d12993d096cd206b94.jpg,https://www.revendadecalcados.com.br/fma600/7c483dc014993f7f3f321deced3e7bd9.jpg,https://www.revendadecalcados.com.br/fma600/71b1db8b71a48be90d13419cb0ddf3dd.jpg,https://www.revendadecalcados.com.br/fma600/5153115c4053ec312884007f56bc46f7.jpg,https://www.revendadecalcados.com.br/fma600/30f939147b38e88791a434ce8be47c39.jpg,https://www.revendadecalcados.com.br/fma600/385edbadf886781444502b58c5d25cdf.jpg,https://www.revendadecalcados.com.br/fma600/931bc67c1384393a0a838ba4734c61b9.jpg,https://www.revendadecalcados.com.br/fma600/2287a92a26275a255296aa009485f1cb.png,https://www.revendadecalcados.com.br/fma600/23ca5cadb18987bd5ded19b02adc352b.png,https://www.revendadecalcados.com.br/fma600/c739ad595a458ad94ab47a17f1f0a9ac.png,https://www.revendadecalcados.com.br/fma600/92e62bc11da913a55ed9ec8a7bfb0e58.png,https://www.revendadecalcados.com.br/fma600/9a75f8cccde44acf574ae629fe1a7d85.jpg,https://www.revendadecalcados.com.br/fma600/5cfbdba456a296b6c1e970074e9075ac.jpg,https://www.revendadecalcados.com.br/fma600/c6e514a55fa6fb359fc75be13e86ade9.jpg,https://www.revendadecalcados.com.br/fma600/321ac75699b3a96465a4106c024d0acf.jpg,https://www.revendadecalcados.com.br/fma600/a74aaaf62d7c82e214e74bf2437f32fb.jpg,https://www.revendadecalcados.com.br/fma600/544b3db5df16b312741afd4c48b2efe6.jpg,https://www.revendadecalcados.com.br/fma600/2d8ecf30caa9527f38f7fa3a5140ebd5.jpg;Preto;1.001
1.001B;Bota Franzida Feminina;Botas;34,10|35,10|36,10|37,10|38,10|39,10;149.90;164.89;0;Torricella;Material: Napa Off White<br />Enfeites: Zíper na Cor Off White (lateral interna)<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Bege<br />Forro: Cacharrel, material espumado para maior conforto, na cor Bege<br />Salto: 9 cm de Altura e Revestido em Napa Off White<br />Solado de TR na cor Bege.;31.5 x 30 x 9.5;1000;21/03/2024;0;https://www.revendadecalcados.com.br/produto-8500.html;https://www.revendadecalcados.com.br/fma600/18fcf93878e66bd511bcc479b9b718ef.jpg,https://www.revendadecalcados.com.br/fma600/9fb635d97024fbd0144b4aaf2c14cf14.jpg,https://www.revendadecalcados.com.br/fma600/99dcd27b2b0fcbbde6b97fbaae96baad.jpg,https://www.revendadecalcados.com.br/fma600/f66b5927291531e8eb9606b67931d26c.jpg,https://www.revendadecalcados.com.br/fma600/46641de4d6db2b845c81822bbaef913a.jpg,https://www.revendadecalcados.com.br/fma600/23fb6acaa969ca979f02d2a02e4fb01e.jpg,https://www.revendadecalcados.com.br/fma600/f140c1d29e9013e3ea81e866fdad5599.jpg,https://www.revendadecalcados.com.br/fma600/868510fd10d9786aa8e9984271de4401.jpg,https://www.revendadecalcados.com.br/fma600/e5e486102cdca8fd125bf0dc46f32be8.png,https://www.revendadecalcados.com.br/fma600/c9bbb943fa44740c96c5f494475a19cf.png,https://www.revendadecalcados.com.br/fma600/85e83cbd87ee1a5e9546f80ebe3c7759.png,https://www.revendadecalcados.com.br/fma600/9558a8587348aa2b521e705ea6195ab7.png,https://www.revendadecalcados.com.br/fma600/300232e2047db901f50e4b3c9f298abf.png,https://www.revendadecalcados.com.br/fma600/0b8b49b9208d3a490d04d13f935fa05d.jpg,https://www.revendadecalcados.com.br/fma600/2dd6bc772e8d6db779858a8de866cfc0.jpg,https://www.revendadecalcados.com.br/fma600/a90a408cbc70e7dca0384991da627942.jpg,https://www.revendadecalcados.com.br/fma600/5f2ed34b4e3a22309027a171862e8fcc.jpg;Off White;1.001
1.001C;Bota Franzida Feminina;Botas;34,10|35,10|36,10|37,10|38,10|39,10;149.90;164.89;0;Torricella;Material: Napa Caramelo<br />Enfeites: Zíper na Cor Caramelo (lateral interna)<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Caramelo<br />Forro: Cacharrel, material espumado para maior conforto, na cor Caramelo<br />Salto: 9 cm de Altura e Revestido em Napa Caramelo<br />Solado de TR na cor Bege.;31.5 x 30 x 9.5;1000;21/03/2024;0;https://www.revendadecalcados.com.br/produto-8499.html;https://www.revendadecalcados.com.br/fma600/d2e56e4405b2cb7d3cb6021273e193bc.jpg,https://www.revendadecalcados.com.br/fma600/c4ddbf5d8954a11525d70e5998851231.jpg,https://www.revendadecalcados.com.br/fma600/85226112f9b94ba848febc864cc20f9c.jpg,https://www.revendadecalcados.com.br/fma600/010618c674b3ad42fd204047fcab32f8.jpg,https://www.revendadecalcados.com.br/fma600/ac2fb1ffcd005522d4f3fca7712e8458.jpg,https://www.revendadecalcados.com.br/fma600/b27d7fa43a71075e1989666ea1479fa0.jpg,https://www.revendadecalcados.com.br/fma600/21b7f123aa81c1423482202a0680ad66.jpg,https://www.revendadecalcados.com.br/fma600/0f2e320112b047b1ba01ec9a95cdb33a.jpg,https://www.revendadecalcados.com.br/fma600/f795dd21d7f15ad5fce4b03fd7f48341.jpg,https://www.revendadecalcados.com.br/fma600/2431effa22d289b332e4d834bcad7f51.jpg,https://www.revendadecalcados.com.br/fma600/92bf4f2cd4779971fee5e5f3fceae6b8.png,https://www.revendadecalcados.com.br/fma600/cf673123dc263d8288136e8f3a37ee22.png,https://www.revendadecalcados.com.br/fma600/7b61786f7360ab55bcd6b317e782967e.png,https://www.revendadecalcados.com.br/fma600/c1241e72169276c3f20c17c19810682a.png,https://www.revendadecalcados.com.br/fma600/1cebb3b17e4aa0be434f7a81a761137e.jpg,https://www.revendadecalcados.com.br/fma600/ccacd0e96853fca7b8f4d4b9e77780b6.jpg,https://www.revendadecalcados.com.br/fma600/482a395a0033aa7884cef5d9e63c26e6.jpg;Caramelo;1.001
67094B;Bota Bico Fino Feminina;Botas;34,3|35,4|36,9|37,10|38,5|39,3;139.90;153.89;0;Torricella;Material: Napa Marrom Café<br />Enfeites: Zíper na Cor Marrom Café, Fivelas e Apliques na Cor Dourado<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto<br />Forro: Cacharrel, material espumado para maior conforto, na cor Marrom Café<br />Salto: 9 cm de Altura e Revestido em Napa na cor Marrom Café<br />Solado de TR na cor Preto.;31.5 x 30 x 9.5;1000;02/05/2025;0;https://www.revendadecalcados.com.br/produto-8779.html;https://www.revendadecalcados.com.br/fma600/b9fd5ad0cfba5c3b56847182b48dc51a.jpg,https://www.revendadecalcados.com.br/fma600/6d1564c31e7a3bf98e8f5dd80269edc1.jpg,https://www.revendadecalcados.com.br/fma600/eadd9581706bc4b446eb1abac593316c.jpg,https://www.revendadecalcados.com.br/fma600/e8cf4d7400ff937118b793fbbc07c06a.jpg,https://www.revendadecalcados.com.br/fma600/4b59a133c124b9aaba3a928993d595b3.jpg,https://www.revendadecalcados.com.br/fma600/2bb241723a35198c22b554ca32b8a860.jpg,https://www.revendadecalcados.com.br/fma600/ca02a8a2535eed358382a3938c1cea93.jpg,https://www.revendadecalcados.com.br/fma600/af1dc63000e5d09c494b634cb4ff96ca.png,https://www.revendadecalcados.com.br/fma600/410c4a22bc4f5ae00d7fe731bec19b01.jpg,https://www.revendadecalcados.com.br/fma600/cdd3f6183bb4070ceb1da7409a5c26ab.jpg,https://www.revendadecalcados.com.br/fma600/30d0c68367a8483042fe8b481c30902c.jpg,https://www.revendadecalcados.com.br/fma600/ca7bab33a3cd77c416b321d72bd72f31.jpg,https://www.revendadecalcados.com.br/fma600/1467139358fea5c997218a3b6928d903.jpg;CafÃ©;67094
1002B;Sandália Meia Pata Feminina;Meia Pata;34,2|35,4|36,7|37,9|38,4|39,3;129.90;142.89;0;Torricella;Material: Napa Off White, Napa Rosa e Croco Metalizado Rosa<br />Enfeites: Fivela de Ajuste na cor Dourado<br />Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Rosa e Taloneira Napa Bege<br />Meia Pata: Revestida em Croco Metalizado Rosa com 3,5 cm de altura<br />Salto: Bloco com 11 cm de Altura Revestido em Croco Metalizado Rosa<br />Solado de TR com antiderrapante na cor Bege.;28.5 x 23.5 x 9.5;800;25/08/2025;0;https://www.revendadecalcados.com.br/produto-8834.html;https://www.revendadecalcados.com.br/fma600/73c8af33ab8dbc0db5bb3f95ceaf30ec.jpg,https://www.revendadecalcados.com.br/fma600/1736015ca897587dd4ff17809db278de.jpg,https://www.revendadecalcados.com.br/fma600/694268a9b56e9af133c9fba42a891cc6.jpg,https://www.revendadecalcados.com.br/fma600/36e6771657b7c01ba80d08a528886a52.jpg,https://www.revendadecalcados.com.br/fma600/3995c5a9e45884381b26bc407fd0195f.jpg,https://www.revendadecalcados.com.br/fma600/b4cdeb53ba295af66c573e3472d2eea2.jpg;Rose;1002
80012A;Sapato Scarpin Salto 12;Sapato Scarpin;34,3|35,8|36,7|37,10|38,10|39,3;129.90;142.89;0;Torricella;Material: Napa Preto e Tecido Preto<br />Enfeite: Laço em Strass Prata<br />Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Preto e Taloneira Napa Preto<br />Forro: Vinil Transparente (interno)<br />Salto: 12 cm de Altura e Revestido em Napa Preto<br />Solado em Micro na cor Preto.;28 x 20 x 9.5;600;04/04/2024;0;https://www.revendadecalcados.com.br/produto-8510.html;https://www.revendadecalcados.com.br/fma600/2e51c01f75bc505b329d22d1902be6d8.jpg,https://www.revendadecalcados.com.br/fma600/d7dcad620b46e378f5bf9becbefe49c7.jpg,https://www.revendadecalcados.com.br/fma600/b8ad27681c26d54a5c11f4b9ebb66d7e.jpg,https://www.revendadecalcados.com.br/fma600/5b2f1490b372f7a00127edf2ae19d3cf.jpg,https://www.revendadecalcados.com.br/fma600/df48056f62490a1d8f7514503453eeb3.jpg,https://www.revendadecalcados.com.br/fma600/acd36f4ad0fd695c1be093df218afed1.jpg,https://www.revendadecalcados.com.br/fma600/c70df30323441d2ebb827752be3e4a3f.jpg,https://www.revendadecalcados.com.br/fma600/fa2d533788237210dc30e4c59660e060.jpg,https://www.revendadecalcados.com.br/fma600/524239f31a6a668647b66073d125a075.jpg,https://www.revendadecalcados.com.br/fma600/98f43ad22e124571bdc921fb47fc1f59.jpg,https://www.revendadecalcados.com.br/fma600/830f37318353aefc62bdf133644d5efb.jpg,https://www.revendadecalcados.com.br/fma600/0865c9ec9e7baafb3550617e5ee61ea5.jpg,https://www.revendadecalcados.com.br/fma600/89ae21f4b4d2dba51200f76430efb400.jpg,https://www.revendadecalcados.com.br/fma600/b8a39c93da76e152671961c71c0b2f9a.jpg;Preto;80012
